user_name,user_post_url,user_content,user_timestamp,user_replying_to,user_image_alts,user_likes,user_replies,user_reposts,user_shares,brand_reply_url,brand_reply_content,brand_reply_timestamp,brand_replying_to,brand_reply_image_alts,brand_reply_likes,brand_reply_replies,brand_reply_reposts,brand_reply_shares
winniebaby1314,https://www.threads.com/@winniebaby1314/post/DMS4TsVyfoH,"披薩
颱風天🌀吃pizza 你是達美樂派還是必勝客？😂
最近兩家披薩界龍頭都出了韓式口味的pizza🍕 7/2達美樂跟李雅英聯名推出的——『韓式炸雞熔岩披薩』 449元 🌟達美樂餅皮比較脆，愛辣的喜歡
6/26必勝客和BT21聯名推出的——『韓風醬雪花牛搭配熔岩餅皮』 489元 🌟必勝客餅皮有芝心，比較厚實
#比薩 #必勝客 #達美樂 #颱風",2025年7月19日 星期六 下午11:58,,,5,3,,2,https://www.threads.com/@dominospizza_tw/post/DMUaCsfxWKC,謝謝，我們要發表獲勝感言嗎😉 （這篇不是小編發的🍃配）,2025年7月20日 星期日 下午2:03,,,4,1,,
gsspa_glow_shine,https://www.threads.com/@gsspa_glow_shine/post/DMT-ehqS6Lv,"pizza
假設今天的晚餐想吃pizza 你們會選達美樂還是必勝客 有長輩要吃的，有推薦什麼口味？！",2025年7月20日 星期日 上午10:02,,,5,8,,,https://www.threads.com/@dominospizza_tw/post/DMUZw8IxNB5,達美樂🍕,2025年7月20日 星期日 下午2:01,,"Photo by 達美樂披薩 on July 19, 2025.",3,1,,
paulchu0258,https://www.threads.com/@paulchu0258/post/DMRdqjjyr7d,球場會不會放眼望去，球迷的手上都是達美樂的盒子😆,2025年7月19日 星期六 上午10:37,@dominospizza_tw,,3,1,,,https://www.threads.com/@dominospizza_tw/post/DMRlI6NRNWG,因為我們很用心和台灣棒球站在一起❤️,2025年7月19日 星期六 上午11:43,,,2,1,,
thelea.zip,https://www.threads.com/@thelea.zip/post/DMN5-UxzwqN,很想吃達美樂的個人披薩BOX，已經數度想點又想著熱量很高、外送很貴等理由勸退自己，我猜我明天中午的心理活動也會是這樣。 2 / 2,2025年7月18日 星期五 上午1:28,@thelea.zip,,,1,,,https://www.threads.com/@dominospizza_tw/post/DMP0pDVRQJi,點下去吧！,2025年7月18日 星期五 下午7:20,,,,1,,
jerry._.0312_,https://www.threads.com/@jerry._.0312_/post/DMNpDJCTX7y,達美樂，打了沒,2025年7月17日 星期四 下午11:00,@hariny_acnh,,4,1,,,https://www.threads.com/@dominospizza_tw/post/DMP0l8oxtl9,可以,2025年7月18日 星期五 下午7:19,,,,1,,
fancia0051,https://www.threads.com/@fancia0051/post/DMNQ-bzy3Zx,火山韓式炸雞？火山韓式辣炒雞？,2025年7月17日 星期四 下午7:29,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DMNTQfoRQPq,🧀☺️👌,2025年7月17日 星期四 下午7:49,,,,,,
cibeiwenrou,https://www.threads.com/@cibeiwenrou/post/DMNRF0JpFZx,雞不可失。🙈,2025年7月17日 星期四 下午7:30,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DMNTParRtbY,🧐,2025年7月17日 星期四 下午7:49,,,,,,
elfiekuo,https://www.threads.com/@elfiekuo/post/DMNRXoCzUnS,🍕,2025年7月17日 星期四 下午7:33,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DMNTOoExNzz,🍕,2025年7月17日 星期四 下午7:49,,,,,,
besttour.tw,https://www.threads.com/@besttour.tw/post/DMNQ7cDv5SE,🐔🌋🇰🇷 我第一名,2025年7月17日 星期四 下午7:29,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DMNTN8Axmx_,🙌😊✅,2025年7月17日 星期四 下午7:49,,,,,,
burgerguardian,https://www.threads.com/@burgerguardian/post/DMMnL9HREZy,我搜集很多小卡也算股東了吧？哈哈 我可以幫忙搬立牌😁,2025年7月17日 星期四 下午1:24,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DMNTIlzRcs1,立牌是我的！不許偷偷搬走喔,2025年7月17日 星期四 下午7:48,,,1,,,
snakeisme,https://www.threads.com/@snakeisme/post/DMNSaEhRzfY,我只看到阿勇……,2025年7月17日 星期四 下午7:42,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DMNS-wxR87v,❤️😘🥰,2025年7月17日 星期四 下午7:47,,,,,,
allinfunkman,https://www.threads.com/@allinfunkman/post/DMJ-OVYhmrM,早就買爆,2025年7月16日 星期三 下午12:48,@dominospizza_tw,,3,1,,,https://www.threads.com/@dominospizza_tw/post/DMNPdL5RC9Q,感動,2025年7月17日 星期四 下午7:16,,,,,,
lghlds0616,https://www.threads.com/@lghlds0616/post/DMMPkkkz1Mt,我昨天在外野也玩的很開心！ 只是得分跟失分我剛好都在外野 今天是不是好好做比分字卡就好XD PS 達美樂真的好好吃喔！,2025年7月17日 星期四 上午9:58,,"Photo by 肯尼邦忙編 on July 16, 2025.",156,11,,,https://www.threads.com/@dominospizza_tw/post/DMNPQ0Rxy7h,真的好吃,2025年7月17日 星期四 下午7:14,,,2,,,
snakeisme,https://www.threads.com/@snakeisme/post/DMKq9GAR-a0,🤣🤣🤣好啦～你們家韓式炸雞火山披薩真的好吃啦！我雖然被網站嚇到，但還是去店面下單了。,2025年7月16日 星期三 下午7:19,@dominospizza_tw,"Photo by Kousei Takeda on July 16, 2025.",30,1,,2,https://www.threads.com/@dominospizza_tw/post/DMK4OFARcO1,謝謝支持！ 小編跳一段三振舞慶祝🙌,2025年7月16日 星期三 下午9:15,,,24,2,,
lihsinglin,https://www.threads.com/@lihsinglin/post/DMKqulxz0af,居然呼喚到小編了。起司完全像廣告，只是男生食量比較大而已。,2025年7月16日 星期三 下午7:17,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DMKq5RORG5X,我們保證有加量🧀 ！ 吃不飽對不起！小編努力生優惠出來滿足大家,2025年7月16日 星期三 下午7:18,,,,,,
roadhog_dog,https://www.threads.com/@roadhog_dog/post/DMKOCTDTfCv,我有專屬的披薩外送員了~,2025年7月16日 星期三 下午3:06,,"Photo by @roadhog_dog on July 16, 2025.",6,1,,,https://www.threads.com/@dominospizza_tw/post/DMKqxdARHNM,羨慕,2025年7月16日 星期三 下午7:17,,,1,,,
snakeisme,https://www.threads.com/@snakeisme/post/DMKqbYXx-Og,小編下次有沒有考慮將錯就錯賣499usd的披薩，然後阿勇親送。,2025年7月16日 星期三 下午7:14,@dominospizza_tw,,165,1,,1,https://www.threads.com/@dominospizza_tw/post/DMKqtDnR1Jv,籌備中🤗 (?) 你希望聽到我這麼回答對嗎,2025年7月16日 星期三 下午7:16,,,64,4,,
daianandai,https://www.threads.com/@daianandai/post/DMJm025yJtG,因為12強，我最有印象的是達美樂小編😆,2025年7月16日 星期三 上午9:23,@liora_crystal,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DMKqkbTRSlx,謝謝你沒有忘了記得我,2025年7月16日 星期三 下午7:15,,,3,1,,
xuefendu,https://www.threads.com/@xuefendu/post/DMKoelHhjgI,"今天破財💸 孩子幫忙曬衣服，結果在洗衣機裡撈出$700！ 馬上傳訊息跟我說：「見者有份」
我馬上回答：「看你要吃什麼，媽媽請你吃！」￼
今晚就吃 達美樂披薩 慶祝我們家洗衣機會生錢🍕",2025年7月16日 星期三 下午6:57,,"Photo by 杜雪芬 on July 16, 2025. | Photo by 杜雪芬 on July 16, 2025.",2,2,,,https://www.threads.com/@dominospizza_tw/post/DMKqf6KxdgL,好👍 祝妳天天骰到6,2025年7月16日 星期三 下午7:15,,,3,1,,
nownews,https://www.threads.com/@nownews/post/DMJ1_JxT9XR,"披薩
達美樂韓風豪爽套餐 送女神雅英卡包(應該搶光了) 2 / 2
nownews.com
3大披薩「比買1送1便宜」！必勝客、拿坡里199元 達美樂低於5折 | 美食旅遊 | 生活 | NOWnews今日新聞",2025年7月16日 星期三 上午11:36,@nownews,3大披薩「比買1送1便宜」！必勝客、拿坡里199元 達美樂低於5折 | 美食旅遊 | 生活 | NOWnews今日新聞,7,1,,1,https://www.threads.com/@dominospizza_tw/post/DMKqcHJxE4b,超限量卡包🤗 要買要快,2025年7月16日 星期三 下午7:14,,,,,,
raydom.thoughts,https://www.threads.com/@raydom.thoughts/post/DMF8Q_ezLdg,"李雅英
強者我朋友 打電話去達美樂問還有沒有雅英小卡
：請問你們還有張員瑛的小卡嗎
語畢，哄堂大笑 只留下電話那頭的沈默",2025年7月14日 星期一 下午11:14,,"Photo by 石 on July 14, 2025.",19,1,,2,https://www.threads.com/@dominospizza_tw/post/DMHWs7lxHMJ,😅😅😅,2025年7月15日 星期二 下午12:24,,,3,,,
yi_hsuan_0724,https://www.threads.com/@yi_hsuan_0724/post/DMFKBPeSN9W,"達美樂
公司從五月開始每個月一次的慶生會 這個月剛好是壽星馬上洗腦負責訂餐的同事😂 訂達美樂啦～～～有漂亮的李雅英小卡😍 然後就在今天成功拿到了❤️❤️💙💙 火山披薩真的蠻好吃！喜歡酥脆的薄皮！ 話說雅英小卡真的好漂亮我要貼在辦公桌旁！",2025年7月14日 星期一 下午3:55,,"Photo by yi_hsuan on July 14, 2025.",18,2,,,https://www.threads.com/@dominospizza_tw/post/DMHWpQdR-iY,還有五款！,2025年7月15日 星期二 下午12:23,,,1,1,,
tanbowgo,https://www.threads.com/@tanbowgo/post/DMF3ly_TXTy,"李雅英
雅英近日代言/一日店長 義美生醫 Body vita: 達美樂 7-eleven MG
@yyyoungggggg",2025年7月14日 星期一 下午10:33,,"Photo by 小丁 on July 14, 2025. | Photo by 小丁 on July 14, 2025. | Photo by 小丁 on July 14, 2025. | Photo by 小丁 on July 14, 2025. | Photo by 小丁 on July 14, 2025.",354,9,2,26,https://www.threads.com/@dominospizza_tw/post/DMHWjW1xWWz,❤️,2025年7月15日 星期二 下午12:23,,,1,1,,
gino_zheng_pizzanapoletana_,https://www.threads.com/@gino_zheng_pizzanapoletana_/post/DMF3CRPS4Ls,"披薩🍕
什麼口味的披薩 是大家最想嘗試的？
這裡只聊披薩喔 😂",2025年7月14日 星期一 下午10:28,,,34,54,1,,https://www.threads.com/@dominospizza_tw/post/DMHWhElx6OC,雅英喜歡吃的那個火山🌋披薩,2025年7月15日 星期二 下午12:22,,,8,1,,
haleys0213,https://www.threads.com/@haleys0213/post/DMHQaxAvSfY,"請原諒病人的神智不清胡言亂語
很喜歡你們的活動、態度，還有一個愛著台灣愛著棒球的心！",2025年7月15日 星期二 上午11:29,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DMHVr-Sx7tg,我們真的也很愛棒球⚾️台灣,2025年7月15日 星期二 下午12:15,,,1,,,
jason809808,https://www.threads.com/@jason809808/post/DMFUuZ1y32T,"坐在這邊 麥當勞 石二鍋 燒肉
不知道要吃啥 想了一個小時",2025年7月14日 星期一 下午5:28,,"Photo by Jason吃美食 on July 14, 2025.",9,2,,,https://www.threads.com/@dominospizza_tw/post/DMFpJrsR79_,訂達美樂,2025年7月14日 星期一 下午8:27,,,15,1,,
kobewang0907,https://www.threads.com/@kobewang0907/post/DMAh5rtTVqb,"250712 達美樂一日店長成功～～
@leelin0
#霖霖 #老霖寶 #李芷霖 #味全龍 #味全龍小龍女 #達美樂 #小廚神",2025年7月12日 星期六 下午8:47,,"Photo by Kobe on July 12, 2025.",15,1,,,https://www.threads.com/@dominospizza_tw/post/DMDWjfsRHpm,🍕🍕🍕,2025年7月13日 星期日 下午11:06,,,,,,
haleys0213,https://www.threads.com/@haleys0213/post/DL94xW3PTpg,"達美樂有點料！是說我現在什麼都好想吃QAQ
只是剛剛泡了泡麵，那個湯比水還要水.....
阿~我是不是也該請邦迷們協尋一下我的味覺呢?",2025年7月11日 星期五 下午8:09,,,8,3,,,https://www.threads.com/@dominospizza_tw/post/DMDWb1tRq38,有點料是什麼意思😅,2025年7月13日 星期日 下午11:05,,,1,1,,
imalbeechen,https://www.threads.com/@imalbeechen/post/DMCdiXxOnlU,全家有珠珠寶貝店 期待達美樂主場規劃一個雅英限定火山Pop-up🎀🍕🌋,2025年7月13日 星期日 下午2:48,@dominospizza_tw,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DMDWX-hxTaJ,把小編逼出一個新高度🥹,2025年7月13日 星期日 下午11:04,,,1,2,,
jason1231110,https://www.threads.com/@jason1231110/post/DMDSu2ny5Bu,好好笑，義大利那個是達美樂嗎？😂,2025年7月13日 星期日 下午10:32,@yifo_0606_1013,,8,1,,,https://www.threads.com/@dominospizza_tw/post/DMDWQimxJbU,好像是🫣,2025年7月13日 星期日 下午11:03,,,2,,,
123equalqq,https://www.threads.com/@123equalqq/post/DMA1NibJZ7a,好想吃披薩><,2025年7月12日 星期六 下午11:36,,,4,3,,,https://www.threads.com/@dominospizza_tw/post/DMDWK0Qx_4S,吃,2025年7月13日 星期日 下午11:02,,,,,,
dou_dou_616,https://www.threads.com/@dou_dou_616/post/DMDQCsQBvcI,剛才吃了心心念念的火山熔岩披薩 結果他的起司太鹹了 還以為他的起司味道會跟一般的起司一樣,2025年7月13日 星期日 下午10:09,,,,2,,,https://www.threads.com/@dominospizza_tw/post/DMDWGkqx9Dc,給我機會證明，純正起司🧀 火山披薩很好吃～,2025年7月13日 星期日 下午11:02,,,,1,1,
emobonnie23,https://www.threads.com/@emobonnie23/post/DMC6PT-R9xM,今天吃ㄌ六塊披薩🤙,2025年7月13日 星期日 下午6:58,,,209,18,1,,https://www.threads.com/@dominospizza_tw/post/DMDV8YJx6Po,我也吃了六顆火山披薩,2025年7月13日 星期日 下午11:00,,,1,1,,
imhsiehbo,https://www.threads.com/@imhsiehbo/post/DMA-jIOPbKc,我真的很想吃披薩🍕,2025年7月13日 星期日 上午12:57,,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DMDV615xSDt,來吧,2025年7月13日 星期日 下午11:00,,,1,,,
chacha8242024,https://www.threads.com/@chacha8242024/post/DMDNdFuSDd8,黑白大廚膩？,2025年7月13日 星期日 下午9:46,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DMDVyGexGX4,是新舊APP 哈哈…😅,2025年7月13日 星期日 下午10:59,,,,,,
artemis.taiwan,https://www.threads.com/@artemis.taiwan/post/DMC8p0IybfV,黑白達美樂 APP,2025年7月13日 星期日 下午7:19,,"Photo by @artemis.taiwan on July 13, 2025.",3,4,,,https://www.threads.com/@dominospizza_tw/post/DMDNNvyxWBq,請用白色NEW 新版本～❤️,2025年7月13日 星期日 下午9:44,,,2,2,,
hottea168,https://www.threads.com/@hottea168/post/DL_9ymTR8u3,"有雅英的披薩就是馬西手遊！🤣🤣🤣
#dominopizzataiwan #李雅英 @yyyoungggggg",2025年7月12日 星期六 下午3:32,,"Photo by Hong-Tao Shiung on July 12, 2025. | Photo by Hong-Tao Shiung on July 12, 2025. | Photo by Hong-Tao Shiung on July 12, 2025. | Photo by Hong-Tao Shiung on July 12, 2025.",13,1,,,https://www.threads.com/@dominospizza_tw/post/DMADs7SxTv_,馬戲手遊～,2025年7月12日 星期六 下午4:23,,,2,,,
yan777776666,https://www.threads.com/@yan777776666/post/DL-cfttTV1A,,2025年7月12日 星期六 上午1:21,@dominospizza_tw,"Photo by 李邦龍 on July 11, 2025.",3,1,,,https://www.threads.com/@dominospizza_tw/post/DL_MJqNTQ50,被你抓到😍,2025年7月12日 星期六 上午8:18,,,,,,
yanen0112,https://www.threads.com/@yanen0112/post/DL8L91ezWFT,"下雨但幸福的一天 平時雨天懶得出門的我，因為太想要吉伊卡哇手遊的氣球，還是撐傘散步去了駁二，可惜因為平日展場人少，逛太久了，沒能拍下其他雨中駁二的美景
從駁二返家後，稍作休息又立刻出門拿前天訂的披薩(因為有送雅英的小卡) 不得不說達美樂這次的活動太強！ 雖然我是因為小卡才買披薩的，但不得不說，韓風炸雞火山披薩真的好吃！ 之後就算小卡送完了，我還是會考慮再回購🥰
想拍照讓告知我活動的朋友小卡的尺寸，所以放上健保卡當比例尺😂
李雅英真的超美😍 我是喵迷，但最喜歡我喵北上新莊打比賽 因為這樣就可以看喵的比賽+美麗的FA (喔對！還有錢公的轉播！我超愛！🤣)",2025年7月11日 星期五 上午4:19,,"Photo by Dorothy Chang on July 10, 2025. | Photo by Dorothy Chang on July 10, 2025.",8,1,,,https://www.threads.com/@dominospizza_tw/post/DL-F9otx6bO,小編覺得感動,2025年7月11日 星期五 下午10:05,,,1,,,
ping_yu_hsieh,https://www.threads.com/@ping_yu_hsieh/post/DL9-wSPSwv3,"達美樂起司火山披薩
😋 達美樂&雅英👍",2025年7月11日 星期五 下午9:02,,"Photo by @ping_yu_hsieh on July 11, 2025. | Photo by @ping_yu_hsieh on July 11, 2025. | Photo by @ping_yu_hsieh on July 11, 2025. | Photo by @ping_yu_hsieh on July 11, 2025.",10,1,,,https://www.threads.com/@dominospizza_tw/post/DL-F0KkR_5x,香噴噴好吃,2025年7月11日 星期五 下午10:03,,,3,,,
fireup_22,https://www.threads.com/@fireup_22/post/DL94gOfTWRC,現在城堡瀰漫著一股達美樂的味道 買披薩送35點誰不愛呢🤣,2025年7月11日 星期五 下午8:07,,,3,1,,,https://www.threads.com/@dominospizza_tw/post/DL-FpUnR3Kd,我愛,2025年7月11日 星期五 下午10:02,,,2,,,
evanjihyo1102,https://www.threads.com/@evanjihyo1102/post/DL97mIDv1-c,達美樂 李雅英 人行立牌 @yyyoungggggg 1 / 2,2025年7月11日 星期五 下午8:34,,"Photo by 林晉丞 림진청 (阿晉아진)   🦄🍯🌰 🐧🏴‍☠️🤍💚 on July 11, 2025.",13,2,,,https://www.threads.com/@dominospizza_tw/post/DL-EqaKxlEC,🥰 卡哇伊捏,2025年7月11日 星期五 下午9:53,,,3,,,
familymart_tw,https://www.threads.com/@familymart_tw/post/DL7S8_cy-mo,"全家小編7/11生日
趁全家小編不在位置上偷發文⋯⋯ 偷偷說，明天7/11全家小編生日，我們準備了慶生驚喜🍦🥳 拜託大家先保密，低調低調🙏🏻 1 / 2",2025年7月10日 星期四 下午8:00,,,8342,102,39,137,https://www.threads.com/@dominospizza_tw/post/DL7fiKkRVtC,生日快樂要不要買我們家火山披薩慶祝一下😘,2025年7月10日 星期四 下午9:50,,,244,,,1
royhuang0703,https://www.threads.com/@royhuang0703/post/DL6pK1RSzRO,"披薩
吃火山披薩肯定要吃正版的 @dominospizza_tw 茶爸讚讚 🍕",2025年7月10日 星期四 下午1:55,,"Photo by Roy-秋月月 on July 09, 2025.",9,2,,,https://www.threads.com/@dominospizza_tw/post/DL68X1PRg8J,又正又香🥰,2025年7月10日 星期四 下午4:43,,,4,,,
soulmuchlove.tw,https://www.threads.com/@soulmuchlove.tw/post/DL3m-bCSHaP,"上班族日常
大家一進辦公室的第一件事？ 1、開chatGPT 2、開脆 3、去廁所 4、開早餐來吃
上班族日常",2025年7月9日 星期三 上午9:38,,,402,68,3,22,https://www.threads.com/@dominospizza_tw/post/DL5JVxGRcOy,問同事午餐要訂披薩嗎,2025年7月9日 星期三 下午11:58,,,6,1,,
winni__wei,https://www.threads.com/@winni__wei/post/DL5HB6wz9xr,啊還沒打！！下次會記得打 下次要吃韓風炸雞火山披薩😍,2025年7月9日 星期三 下午11:38,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DL5JMIIx9b3,懂吃～ 來給你5折優惠,2025年7月9日 星期三 下午11:57,,,,1,,
willy1019_chung,https://www.threads.com/@willy1019_chung/post/DLz5jyZvLpy,"Fubon Angels
今天的雅英！ Pizza吃起來",2025年7月7日 星期一 下午11:04,,"Photo by Willy on July 07, 2025.",13,1,,,https://www.threads.com/@dominospizza_tw/post/DL5GYO9Rss0,好拉絲～,2025年7月9日 星期三 下午11:32,,,1,,,
anyao601,https://www.threads.com/@anyao601/post/DL5APylS-1d,哈哈哈真的嚇爛 竟然釣出達美樂小編 這樣我怎麼回答呢？🤣,2025年7月9日 星期三 下午10:38,@derek17847110,,1,2,,,https://www.threads.com/@dominospizza_tw/post/DL5GIxLRbsI,再給我一次機會❤️ 吃這個,2025年7月9日 星期三 下午11:30,,"Photo by 達美樂披薩 on July 09, 2025.",1,1,,
yschen1213,https://www.threads.com/@yschen1213/post/DL3_j8mTLcs,雖然買了健康的法國麵包 還是強迫同事一起訂達美樂 東方不敗的手手真的很好用呵呵呵呵,2025年7月9日 星期三 下午1:13,,"Photo by 陳運陞 on July 08, 2025.",1,3,,,https://www.threads.com/@dominospizza_tw/post/DL4hfdpxig-,火燙燙🔥,2025年7月9日 星期三 下午6:10,,,3,1,,
redgodkyo,https://www.threads.com/@redgodkyo/post/DL30TcUuS0W,一直下大雨 #雅英 卡 幸好沒重複 #이아영 #Leeayoung #達美樂 #李雅英 이아영-李雅英,2025年7月9日 星期三 上午11:35,,"Photo by 詹昆翰 KYO on July 08, 2025.",12,1,,1,https://www.threads.com/@dominospizza_tw/post/DL4hFg9xhPg,強運！ 再來三包湊一套,2025年7月9日 星期三 下午6:06,,,1,,,
yukiehg,https://www.threads.com/@yukiehg/post/DL4eQIzPEQk,想知道達美樂 @dominospizza_tw 翻譯,2025年7月9日 星期三 下午5:41,@safefoodtaiwan,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DL4g8svRiu4,天蠍🤫,2025年7月9日 星期三 下午6:05,,,3,,,
hua311230,https://www.threads.com/@hua311230/post/DL3bPWEyKsG,"李雅英이아영
用手機拍的所以畫質很差 這兩張如果被雅英看到會不會被罵😂🤣 對不起阿勇😅 今架！！！V樣內😅 1 / 2",2025年7月9日 星期三 上午7:56,,"Photo by 李信樺🍠 on July 08, 2025. | Photo by 李信樺🍠 on July 08, 2025.",26,3,,,https://www.threads.com/@dominospizza_tw/post/DL3fGKMTDz6,我這裡有高清畫質的喔～,2025年7月9日 星期三 上午8:29,,"Photo by 達美樂披薩 on July 08, 2025.",14,1,,
jason_chen94,https://www.threads.com/@jason_chen94/post/DL2dGEDSLD6,"李雅英
為了雅英 終究還是破戒了😅",2025年7月8日 星期二 下午10:53,,"Photo by @jason_chen94 on July 08, 2025.",11,1,,,https://www.threads.com/@dominospizza_tw/post/DL3fAu0zUwX,為了雅英 我也是,2025年7月9日 星期三 上午8:29,,,5,,,
chanting531,https://www.threads.com/@chanting531/post/DL1y-Y0OaRj,你們喜歡李多慧還是李珠珢 我個人李珠珢🫰🏻,2025年7月8日 星期二 下午4:45,,,376,169,2,2,https://www.threads.com/@dominospizza_tw/post/DL2EZp-RNq9,❤️,2025年7月8日 星期二 下午7:17,,"Photo by 達美樂披薩 on July 08, 2025.",16,2,,
tiyi__.zh,https://www.threads.com/@tiyi__.zh/post/DL1yxibz9tX,是不是很多人都不敢吃夏威夷披薩 可是我覺得很好吃,2025年7月8日 星期二 下午4:43,,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DL2ENW8R1g7,我也覺得,2025年7月8日 星期二 下午7:15,,,2,,,
randy7ife,https://www.threads.com/@randy7ife/post/DL2BeGVSrJh,話說你們新的app超難用🤣,2025年7月8日 星期二 下午6:51,@dominospizza_tw,,,1,,,https://www.threads.com/@dominospizza_tw/post/DL2DTXLR0wo,我會加班報答你們,2025年7月8日 星期二 下午7:07,,,,,,
randy7ife,https://www.threads.com/@randy7ife/post/DL2Av96SCj0,要幫我加料嗎💕,2025年7月8日 星期二 下午6:45,@dominospizza_tw,"Photo by RANDY·(預約請加Line) on July 08, 2025.",1,1,,,https://www.threads.com/@dominospizza_tw/post/DL2A3U0Rlj9,幫你加一張小卡👋,2025年7月8日 星期二 下午6:46,,"Photo by 達美樂披薩 on July 08, 2025.",,2,,
randy7ife,https://www.threads.com/@randy7ife/post/DL1l6QVy_Vi,認真問 大家是達美樂還是必勝客派 我跟女友一直僵持不下…,2025年7月8日 星期二 下午2:51,,"Photo by RANDY·(預約請加Line) on July 07, 2025. | Photo by RANDY·(預約請加Line) on July 07, 2025.",4,16,,,https://www.threads.com/@dominospizza_tw/post/DL2AqMpReax,勇敢選你愛的👌,2025年7月8日 星期二 下午6:44,,"Photo by 達美樂披薩 on July 08, 2025.",6,1,,
fato_chh,https://www.threads.com/@fato_chh/post/DL1vZfdpE_7,"達美樂起司火山披薩
意圖使人變胖 不可取 吃完再減肥🫣",2025年7月8日 星期二 下午4:13,,"Photo by FioChen on July 08, 2025. | Photo by FioChen on July 08, 2025.",41,7,,,https://www.threads.com/@dominospizza_tw/post/DL2AghZxSxm,明天再吃一次😘,2025年7月8日 星期二 下午6:43,,,5,3,,
chacha8242024,https://www.threads.com/@chacha8242024/post/DLz15QPyWDz,今天點最便宜的 當午餐跟晚餐了 Pizza口味只有三款😵‍💫 明天可能要換口味,2025年7月7日 星期一 下午10:32,@dominospizza_tw,,2,1,,,https://www.threads.com/@dominospizza_tw/post/DLz2Lf5RxQ5,約朋友一起吃 🤫,2025年7月7日 星期一 下午10:34,,,1,1,,
chan898yu,https://www.threads.com/@chan898yu/post/DLzgVYAz4To,"李雅英
人真的不能太鐵齒 我一直奉行「追星有夠浪費錢，我才不追星」的想法生活 結果前幾天一看到達美樂買韓式火山披薩送雅英小卡的盲包活動 今天就默默的點了披薩== 說真的本來只是想抽一張拚個運氣 結果好消息是：卡片質感不錯、披薩也不錯吃 壞消息：小卡有6款不同造型 ….這代表我要連吃好幾天的達美樂披薩了 下班健身房見💀",2025年7月7日 星期一 下午7:23,,"Photo by chanyu on July 07, 2025. | Photo by chanyu on July 07, 2025.",41,10,,1,https://www.threads.com/@dominospizza_tw/post/DLzyBc6RJEI,好消息是除了6款，還有超神秘隱藏款！,2025年7月7日 星期一 下午9:58,,,13,1,,
ushan_0813,https://www.threads.com/@ushan_0813/post/DLziOU_hHCS,"李雅英
雅英負責愛心 而我負責愛妳🫶🏻😍❤️ @yyyoungggggg",2025年7月7日 星期一 下午7:40,,"Photo by 珊ü on July 07, 2025.",17,3,,1,https://www.threads.com/@dominospizza_tw/post/DLzx9MkxUFU,我負責吃更多披薩🍕,2025年7月7日 星期一 下午9:57,,,3,1,,
smallfu56,https://www.threads.com/@smallfu56/post/DLzdpgPT6Tw,對！ 和家人一起吃起來！,2025年7月7日 星期一 下午7:00,@dominospizza_tw,,1,1,,,https://www.threads.com/@dominospizza_tw/post/DLzfLhyRfz7,祝你順利收集一整套～,2025年7月7日 星期一 下午7:13,,,2,1,,
cfchien,https://www.threads.com/@cfchien/post/DLzem1VxW2b,"李雅英이아영
達美樂 韓風炸雞火山披薩 送李雅英小卡 你負責愛吃 我負責愛心😍",2025年7月7日 星期一 下午7:08,,"Photo by Eddie on July 07, 2025.",26,1,1,,https://www.threads.com/@dominospizza_tw/post/DLzfJPmxsrS,我暈了！ 被電暈了,2025年7月7日 星期一 下午7:13,,,7,,,
hwa720425,https://www.threads.com/@hwa720425/post/DLyvJl5Ruwj,"李雅英
今日工作重點⋯
不是如何提升業績⋯
是時間到了風雨無阻買雅英PIZZA~
#雅英
#李阿勇
#達美樂",2025年7月7日 星期一 下午12:14,,"Photo by 吳建樺 on July 06, 2025. | Photo by 吳建樺 on July 06, 2025.",39,4,,2,https://www.threads.com/@dominospizza_tw/post/DLzHG9xRPJ9,來吧～ 全台限量,2025年7月7日 星期一 下午3:43,,,1,,,
